  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
171160 99999 201102141500 290   1 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   50   37 1010.9 *****  998.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102141800 300   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   43   38 1011.2 *****  998.8  52 *** ***** ***** ***** 0.00T ** 
171160 99999 201102142100 250   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   44   37 1011.2 *****  998.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102150000 210   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   44   37 1010.6 *****  998.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102150300 ***   0 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   42   38 1009.8 *****  997.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102150600 270   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   41   38 1010.3 *****  998.0 ***  40 ***** ***** *****  0.00 ** 
171160 99999 201102150700 350   1 *** *** BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   44   37 1010.6 *****  998.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102150800 020   3 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   46   37 1010.6 *****  998.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102150900 050   2 ***  98 BKN 1 3 0  9.4 ** ** ** ** ** ** ** ** *   48   36 1010.6 *****  998.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151000 020   7 *** 118 BKN 1 3 0  9.4 ** ** ** ** ** ** ** ** *   49   35 1010.4 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151100 020   9 *** 118 BKN 1 3 0  9.4 ** ** ** ** ** ** ** ** *   49   33 1009.9 *****  997.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151200 010   9 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   47   33 1009.6 *****  997.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102151300 010  10 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   46   33 1009.9 *****  997.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151400 020   9 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   45   34 1010.5 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151500 010   9 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   43   35 1010.9 *****  998.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102151800 020   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   40   34 1012.8 ***** 1000.4  50 *** ***** ***** *****  0.00 ** 
171160 99999 201102152100 040   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   39   33 1013.7 ***** 1001.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102160000 020   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   32 1014.1 ***** 1001.8 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102160300 040   3 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   36   30 1015.1 ***** 1002.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102160600 070   5 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   30 1016.6 ***** 1004.2 ***  35 ***** ***** *****  0.00 ** 
171160 99999 201102160700 070   5 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   39   29 1017.2 ***** 1004.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102160800 070   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   40   29 1017.4 ***** 1005.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102160900 070   7 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   43   28 1017.5 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161000 080   7 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   45   26 1017.5 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161100 080   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   44   26 1017.3 ***** 1004.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161200 070   6 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   45   27 1017.1 ***** 1004.7 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102161300 070   6 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   46   27 1017.2 ***** 1004.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161400 070   3 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   46   27 1017.4 ***** 1005.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161500 080   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   44   26 1017.4 ***** 1005.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102161800 050   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   37   30 1018.9 ***** 1006.4  46 *** ***** ***** *****  0.00 ** 
171160 99999 201102162100 ***   0 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   34   29 1018.8 ***** 1006.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102170000 040   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   32   29 1018.9 ***** 1006.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102170300 030   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   32   28 1019.5 ***** 1007.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102170600 060   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   32   30 1018.9 ***** 1006.3 ***  29 ***** ***** *****  0.00 ** 
171160 99999 201102170700 080   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   38   31 1019.4 ***** 1006.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102170800 090   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   41   31 1019.0 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102170900 100   5 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   45   31 1018.7 ***** 1006.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171000 100   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   48   32 1018.4 ***** 1006.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171100 150   2 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   52   32 1018.0 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171200 320   1 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   53   31 1017.6 ***** 1005.2 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102171300 ***   0 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   53   31 1017.7 ***** 1005.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171400 270   1 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   54   32 1017.3 ***** 1005.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171500 ***   0 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   52   34 1017.7 ***** 1005.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102171800 090   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   50   34 1017.6 ***** 1005.2  54 *** ***** ***** *****  0.00 ** 
171160 99999 201102172100 320   1 ***  98 BKN 1 3 0  7.5 ** ** ** ** ** ** ** ** *   48   34 1017.7 ***** 1005.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102180000 060   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   48   33 1017.6 ***** 1005.4 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102180300 090   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   47   33 1016.7 ***** 1004.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102180600 050   2 ***  98 BKN 1 3 0  9.4 ** ** ** ** ** ** ** ** *   47   35 1016.5 ***** 1004.3 ***  45 ***** ***** *****  0.00 ** 
171160 99999 201102180700 070   2 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   51   35 1016.2 ***** 1004.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102180800 080   5 *** 722 SCT 0 0 1  7.5 ** ** ** ** ** ** ** ** *   54   36 1015.8 ***** 1003.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102180900 100   7 *** 722 SCT 0 0 1  7.5 ** ** ** ** ** ** ** ** *   58   37 1014.9 ***** 1002.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181000 100   5 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   60   38 1013.9 ***** 1001.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181100 080   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   61   38 1013.0 ***** 1001.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181200 070   5 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   63   39 1011.8 *****  999.8 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102181300 080   5 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   65   37 1011.0 *****  999.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181400 080   3 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   65   38 1010.1 *****  998.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181500 080   6 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   65   38 1009.3 *****  997.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102181800 080   5 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   59   38 1007.6 *****  995.6  66 *** ***** ***** *****  0.00 ** 
171160 99999 201102182100 110   5 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   58   38 1005.1 *****  993.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102190000 070   1 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   56   38 1002.7 *****  990.9 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102190300 080   3 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   57   38 1000.1 *****  988.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102190600 350   1 ***  98 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   51   46 1001.8 *****  989.9 ***  51 ***** ***** *****  0.02 ** 
171160 99999 201102190900 090   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   57   45  999.7 *****  987.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102191200 100   2 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   61   41  998.1 *****  986.4 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201102191500 230   7 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   54   47  999.0 *****  987.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102191800 230   8 ***  98 BKN 1 5 0  7.5 ** ** ** ** ** ** ** ** *   49   47 1000.8 *****  988.8  61 *** ***** ***** ***** 0.00T ** 
171160 99999 201102200600 350   5 ***  89 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 8   45   44 1007.0 *****  994.9 ***  45 ***** ***** *****  0.12 ** 
171160 99999 201102200900 020   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   47   43 1008.9 *****  996.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102201200 360   7 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   44   40 1010.8 *****  998.6 *** *** *****  0.02 ***** ***** ** 
171160 99999 201102201500 350   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   43   38 1013.1 ***** 1000.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102201800 010   6 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   41   37 1015.3 ***** 1003.0  47 *** ***** ***** *****  0.02 ** 
171160 99999 201102210600 030   1 ***  98 BKN 2 5 0  1.9 10 ** ** ** ** ** ** ** 2   40   38 1017.3 ***** 1004.9 ***  40 ***** ***** *****  0.00 ** 
171160 99999 201102210700 070   1 *** 118 BKN 2 5 0  3.1 10 ** ** ** ** ** ** ** 2   41   38 1017.5 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102210800 040   2 *** 118 BKN 2 5 0  3.1 10 ** ** ** ** ** ** ** 2   42   38 1017.5 ***** 1005.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102210900 080   1 ***  98 BKN 5 7 0  3.8 10 ** ** ** ** ** ** ** 2   43   38 1017.4 ***** 1005.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211000 100   2 *** 118 BKN 2 5 0  5.0 10 ** ** ** ** ** ** ** 2   44   38 1017.0 ***** 1004.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211100 110   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   46   38 1016.2 ***** 1003.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211200 030   3 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   46   37 1016.0 ***** 1003.6 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102211300 060   1 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   47   37 1015.8 ***** 1003.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211400 360   2 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   47   38 1015.8 ***** 1003.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211500 360   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   46   38 1015.6 ***** 1003.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102211800 220   3 ***  98 BKN 1 3 0  7.5 ** ** ** ** ** ** ** ** *   40   37 1015.7 ***** 1003.3  47 *** ***** ***** *****  0.00 ** 
171160 99999 201102212100 040   1 ***  98 BKN 1 3 0  7.5 ** ** ** ** ** ** ** ** *   36   35 1015.0 ***** 1002.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102220000 ***   0 ***  98 BKN 1 3 0  7.5 ** ** ** ** ** ** ** ** *   33   33 1014.2 ***** 1001.8 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102220300 040   1 ***  98 BKN 1 3 0  7.5 ** ** ** ** ** ** ** ** *   35   35 1012.6 ***** 1000.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102220600 060   3 ***  98 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   40   37 1011.4 *****  999.0 ***  32 ***** ***** *****  0.00 ** 
171160 99999 201102220700 060   3 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   43   38 1011.1 *****  998.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102220800 090   5 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   46   37 1010.2 *****  997.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102220900 090   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   48   37 1009.9 *****  997.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221000 080   5 *** 118 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 2   48   39 1009.4 *****  997.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221100 050   2 *** 118 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 8   47   43 1009.1 *****  996.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221200 040   1 ***  89 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   47   44 1009.0 *****  996.7 *** *** *****  0.02 ***** ***** ** 
171160 99999 201102221300 020   2 *** 118 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 8   47   45 1008.6 *****  996.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221400 020   2 *** 118 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 8   48   47 1008.5 *****  996.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221500 060   2 ***  89 BKN 2 5 0  3.8 80 ** ** ** ** ** ** ** 8   47   47 1008.8 *****  996.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102221800 100   1 ***  98 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   47   46 1010.3 *****  998.0  48 *** ***** ***** *****  0.12 ** 
171160 99999 201102222100 310   2 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   46   46 1010.8 *****  998.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102230000 120   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   45   44 1010.9 *****  998.7 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201102230300 ***   0 ***  30 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 2   45   45 1010.6 *****  998.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102230600 050   1 ***  89 BKN 2 5 0  1.9 80 ** ** ** ** ** ** ** 2   46   46 1010.8 *****  998.6 ***  44 ***** ***** *****  0.03 ** 
171160 99999 201102230700 020   1 *** 118 BKN 2 5 0  3.8 25 ** ** ** ** ** ** ** 8   47   47 1010.7 *****  998.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102230800 270   3 *** 118 BKN 2 5 0  1.2 80 ** ** ** ** ** ** ** 2   47   47 1010.9 *****  998.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102230900 260   5 ***  89 BKN 2 5 0  2.5 80 ** ** ** ** ** ** ** 8   49   48 1011.2 *****  999.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231000 220   3 *** 118 BKN 2 5 0  1.9 25 ** ** ** ** ** ** ** 8   49   49 1011.1 *****  998.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231100 210   3 *** 118 BKN 2 5 0  1.9 80 ** ** ** ** ** ** ** 2   50   49 1011.2 *****  999.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231200 240   6 ***  89 BKN 2 5 0  3.1 80 ** ** ** ** ** ** ** 8   50   49 1011.4 *****  999.2 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201102231300 240   7 *** 118 BKN 2 5 0  3.1 80 ** ** ** ** ** ** ** 8   50   49 1011.7 *****  999.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231400 230   3 *** 118 BKN 2 5 0  3.1 80 ** ** ** ** ** ** ** 8   50   49 1011.9 *****  999.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231500 230   2 ***  98 BKN 2 5 0  3.1 25 ** ** ** ** ** ** ** 8   50   49 1012.1 *****  999.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102231800 060   1 ***  98 BKN 2 5 0  2.5 10 ** ** ** ** ** ** ** 8   47   47 1013.3 ***** 1001.1  51 *** ***** ***** *****  0.02 ** 
171160 99999 201102232100 260   1 ***  98 BKN 2 5 0  2.5 10 ** ** ** ** ** ** ** 2   46   46 1013.1 ***** 1000.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102240000 210   6 ***  98 BKN 2 5 0  3.1 10 ** ** ** ** ** ** ** 2   47   47 1013.5 ***** 1001.3 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102240300 ***   0 ***  98 BKN 2 5 0  5.0 10 ** ** ** ** ** ** ** 2   47   46 1013.6 ***** 1001.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102240600 030   1 ***  89 BKN 2 5 0  2.5 80 ** ** ** ** ** ** ** 2   46   46 1014.6 ***** 1002.4 ***  44 ***** ***** *****  0.02 ** 
171160 99999 201102240700 010   3 *** 118 BKN 2 5 0  3.1 25 ** ** ** ** ** ** ** 8   48   47 1014.9 ***** 1002.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102240800 040   5 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   51   49 1014.9 ***** 1002.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102240900 030   5 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   51   47 1014.7 ***** 1002.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241000 030   5 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   53   48 1014.2 ***** 1002.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241100 350  11 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   49   46 1014.3 ***** 1002.1 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241200 040  13 *** 118 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   50   46 1014.1 ***** 1001.9 *** *** ***** 0.00T ***** ***** ** 
171160 99999 201102241300 010  10 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   50   46 1013.9 ***** 1001.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241400 020   8 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   49   45 1013.8 ***** 1001.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241500 040   6 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   48   45 1014.0 ***** 1001.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102241800 020   7 ***  98 BKN 1 5 0  7.5 ** ** ** ** ** ** ** ** *   47   44 1015.0 ***** 1002.8  53 *** ***** ***** ***** 0.00T ** 
171160 99999 201102242100 010   6 ***  89 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 2   45   45 1014.6 ***** 1002.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102250000 020   5 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   46   44 1013.9 ***** 1001.7 *** *** *****  0.04 ***** ***** ** 
171160 99999 201102250300 050   5 ***  98 BKN 1 3 0  6.2 ** ** ** ** ** ** ** ** *   46   44 1013.1 ***** 1000.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102250600 050   6 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   46   44 1012.9 ***** 1000.7 ***  45 ***** ***** *****  0.08 ** 
171160 99999 201102250700 050   6 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   47   43 1013.1 ***** 1000.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102250800 040   7 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   47   44 1012.7 ***** 1000.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102250900 050   9 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   47   43 1012.9 ***** 1000.7 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251000 020   8 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   47   44 1012.8 ***** 1000.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251100 020   7 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   47   44 1012.6 ***** 1000.4 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251200 020   7 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   47   44 1012.4 ***** 1000.2 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102251300 020   6 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   48   44 1012.4 ***** 1000.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251400 360   8 *** 118 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 2   47   44 1012.4 ***** 1000.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251500 010   6 ***  98 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 2   47   45 1012.5 ***** 1000.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102251800 020   3 ***  30 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   45   45 1013.6 ***** 1001.4  48 *** ***** ***** *****  0.03 ** 
171160 99999 201102252100 040   6 ***  30 BKN 2 5 0  5.0 80 ** ** ** ** ** ** ** 8   45   44 1014.2 ***** 1002.0 *** *** ***** ***** ***** ***** ** 
171160 99999 201102260000 020   7 ***  98 BKN 2 5 0  7.5 25 ** ** ** ** ** ** ** 8   43   40 1015.3 ***** 1003.0 *** *** *****  0.08 ***** ***** ** 
171160 99999 201102260300 020   6 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   40   39 1016.5 ***** 1004.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102260600 040  13 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   41   35 1017.7 ***** 1005.3 ***  40 ***** ***** *****  0.08 ** 
171160 99999 201102260700 040  10 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   40   35 1018.0 ***** 1005.6 *** *** ***** ***** ***** ***** ** 
171160 99999 201102260800 330   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   41   36 1018.6 ***** 1006.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102260900 030   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   41   36 1018.7 ***** 1006.3 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261000 020   9 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   42   36 1018.9 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261100 030   8 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   42   36 1018.3 ***** 1005.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261200 360  11 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   41   36 1018.0 ***** 1005.6 *** *** *****  0.00 ***** ***** ** 
171160 99999 201102261300 060  11 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   39   36 1018.2 ***** 1005.8 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261400 020  10 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   34 1019.0 ***** 1006.5 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261500 010  10 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   34 1018.7 ***** 1006.2 *** *** ***** ***** ***** ***** ** 
171160 99999 201102261800 040   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   33 1019.5 ***** 1007.0  42 *** ***** ***** *****  0.00 ** 
171160 99999 201102262100 040   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   34 1019.4 ***** 1006.9 *** *** ***** ***** ***** ***** ** 
171160 99999 201102270000 050   5 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   38   34 1018.5 ***** 1006.0 *** *** *****  0.00 ***** ***** ** 
